Customer_ID,Customer_Name,Email,Phone,City,State,Country,Customer_Type,Status,Created_Date
C1233,Vikram Nair,vikramnair1232@example.com,7814733175,Chennai,Tamil Nadu,India,Retail,Active,2025-08-21
C1234,Rahul Rao,rahulrao1233@example.com,9299139494,Mumbai,Maharashtra,India,Wholesale,Active,2025-08-22
C1235,  arjun joshi  ,arjunjoshi1234@example.com,9658362244,Hyderabad,Telangana,India,SMB,Active,2025-08-23
C1236,Kavya Reddy,kavyareddy1235@example.com,7924284992,Ahmedabad,Gujarat,India,Retail,Active,2025-08-24
C1237,Rahul Rao,rahulrao1236@example.com,8389423628,Noida,Uttar Pradesh,India,Retail,Active,2025-08-25
C1238,Meera Joshi,meerajoshi1237@example.com,7052058324,Ahmedabad,Gujarat,India,SMB,Active,2025-08-26
C1239,Rahul Nair,rahulnair1238@example.com,8035952369,Hyderabad,Telangana,India,Corporate,Inactive,2025-08-27
C1240,Rohan Mehta,rohanmehta1239@example.com,9702817772,Kolkata,West Bengal,India,Corporate,Active,2025-08-28
C1241,Meera Mehta,meeramehta1240@example.com,7854081204,Vijayawada,Andhra Pradesh,India,Retail,Active,2025-08-29
C1242,Isha Singh,ishasingh1241@example.com,7277526500,Noida,Uttar Pradesh,India,Wholesale,Inactive,2025-08-30
C1243,Divya Iyer,divyaiyer1242@example.com,12345,Ahmedabad,Gujarat,India,Corporate,Active,2025-08-31
C1244,Kavya Singh,kavyasingh1243@example.com,9095317155,Noida,Uttar Pradesh,India,Wholesale,Inactive,2025-09-01
C1245,  vikram patel  ,vikrampatel1244@example.com,8595187664,Mumbai,Maharashtra,India,Corporate,Active,2025-09-02
C1246,Ravi Mehta,ravimehta1245@example.com,7471313378,Mumbai,Maharashtra,India,Corporate,Inactive,2025-09-03
C1247,Rahul Verma,rahulverma1246@example.com,8141821936,Mumbai,Maharashtra,India,Wholesale,Active,2025-09-04
C1248,Pooja Rao,poojarao1247@example.com,,Hyderabad,Telangana,India,smb,Inactive,2025-09-05
C1249,Rahul Patel,rahulpatel1248@example.com,9774935946,Vijayawada,Andhra Pradesh,India,Corporate,Active,2025-09-06
C1250,Priya Patel,priyapatel1249@example.com,8951535806,Hyderabad,Telangana,India,Corporate,Inactive,2025-09-07
C1251,Pooja Iyer,poojaiyer1250@example.com,9144622484,Pune,Maharashtra,India,Wholesale,Active,2025-09-08
C1252,Manoj Iyer,manojiyer1251@example.com,8142544127,Kolkata,West Bengal,India,SMB,Active,2025-09-09
C1253,Ravi Gupta,ravigupta1252@example.com,7421261494,Kolkata,West Bengal,India,Corporate,Active,2025-09-10
C1254,Rahul Mishra,rahulmishra1253@example.com,7640971380,Mumbai,Maharashtra,India,Corporate,Inactive,2025-09-11
C1255,Sneha Gupta,snehagupta1254@example.com,9096979737,Pune,Maharashtra,India,SMB,Active,2025-09-12
C1256,Kavya Verma,kavyaverma1255@example.com,7546318845,Chennai,Tamil Nadu,India,Corporate,Inactive,2025-09-13
C1257,Priya Kumar,priyakumar1256@example.com,7644454083,Chennai,Tamil Nadu,India,SMB,Inactive,2025-09-14
C1258,Isha Gupta,ishagupta1257@example.com,8394472499,Mumbai,Maharashtra,India,SMB,Active,2025-09-15
C1259,Divya Sharma,divyasharma1258@example.com,8045729903,Ahmedabad,Gujarat,India,Wholesale,Inactive,2025-09-16
C1260,Arjun Joshi,arjunjoshi1259@example.com,12345,Hyderabad,Telangana,India,Retail,Active,2025-09-17
C1261,Ravi Kumar,ravikumar1260@example.com,9044482279,Mumbai,Maharashtra,India,SMB,Active,2025-09-18
C1262,Manoj Das,manojdas1261@example.com,8614427880,Delhi,Delhi,India,Wholesale,Inactive,2025-09-19
C1263,Rahul Joshi,rahuljoshi1262@example.com,9637459164,Noida,Uttar Pradesh,India,Retail,Inactive,2025-09-20
C1264,Arjun Kumar,arjunkumar1263@example.com,8694262707,Kolkata,West Bengal,India,Corporate,Active,2025-09-21
C1265,Ravi Gupta,ravigupta1264@example.com,8973308837,Chennai,Tamil Nadu,India,Retail,Active,2025-09-22
C1266,Pooja Das,poojadas1265@example.com,8685318185,Bengaluru,Karnataka,India,SMB,Active,2025-09-23
C1267,Divya Mishra,divyamishra1266@example.com,7571853424,Chennai,Tamil Nadu,India,SMB,Active,2025-09-24
C1268,Amit Joshi,amitjoshi1267@example.com,7438728895,Kolkata,West Bengal,India,SMB,Inactive,2025-09-25
C1269,  meera sharma  ,meerasharma1268@example.com,9829061239,Noida,Uttar Pradesh,India,SMB,Active,2025-09-26
C1270,Manoj Sharma,manojsharma1269@example.com,8354662280,Kolkata,West Bengal,India,SMB,Active,2025-09-27
C1271,Arjun Verma,arjunverma1270@example.com,9955516032,Bengaluru,Karnataka,India,Wholesale,Inactive,2025-09-28
C1272,  rohan iyer  ,rohaniyer1271@example.com,8879491131,Mumbai,Maharashtra,India,SMB,Active,2025-09-29
C1273,Neha Mishra,nehamishra1272@example.com,7328207919,Pune,Maharashtra,India,Wholesale,Active,2025-09-30
C1274,Pooja Iyer,poojaiyer1273@example.com,8093802012,Bengaluru,Karnataka,India,Corporate,Inactive,2025-10-01
C1275,Priya Reddy,priyareddy1274@example.com,8199875168,Kolkata,West Bengal,India,SMB,Active,2025-10-02
C1276,Kiran Verma,kiranverma1275@example.com,7165039929,Kolkata,West Bengal,India,SMB,Inactive,2025-10-03
C1277,Sneha Iyer,snehaiyer1276@example.com,8086877695,Delhi,Delhi,India,Retail,Active,2025-10-04
C1278,Swathi Mishra,swathimishra1277@example.com,8982030612,Delhi,Delhi,India,Corporate,Active,2025-10-05
C1279,Suresh Mishra,sureshmishra1278@example.com,9736759498,Vijayawada,Andhra Pradesh,India,SMB,Active,2025-10-06
C1280,Sneha Naidu,snehanaidu1279@example.com,9127950582,Delhi,Delhi,India,SMB,Active,2025-10-07
C1281,Sneha Iyer,snehaiyer1280@example.com,9831903521,Hyderabad,Telangana,India,Corporate,Active,2025-10-08
C1282,Rahul Naidu,rahulnaidu1281@example.com,8659355911,Pune,Maharashtra,India,Wholesale,Active,2025-10-09
C1283,Arjun Kumar,arjunkumar1282@example.com,8933269717,Noida,Uttar Pradesh,India,SMB,Inactive,2025-10-10
C1284,Arjun Patel,arjunpatel1283@example.com,9734475463,Bengaluru,Karnataka,India,Retail,Inactive,2025-10-11
C1285,Swathi Kumar,swathikumar1284@example.com,7974805936,Kolkata,West Bengal,India,SMB,Active,2025-10-12
C1286,Vikram Gupta,vikramgupta1285@example.com,9636824654,Vijayawada,Andhra Pradesh,India,Retail,Active,2025-10-13
C1287,Rahul Joshi,rahuljoshi1286@example.com,7286268347,Vijayawada,Andhra Pradesh,India,Retail,Active,2025-10-14
C1288,Rohan Verma,rohanverma1287@example.com,8935396694,Noida,Uttar Pradesh,India,SMB,Active,2025-10-15
C1289,Amit Verma,amitverma1288@example.com,9226545495,Pune,Maharashtra,India,SMB,Active,2025-10-16
C1290,Arjun Naidu,arjunnaidu1289@example.com,7644970962,Bengaluru,Karnataka,India,Retail,Active,2025-10-17
C1291,Rohan Kumar,rohankumar1290@example.com,7453950020,Chennai,Tamil Nadu,India,Corporate,Active,2025-10-18
C1292,Isha Naidu,ishanaidu1291@example.com,9199976384,Delhi,Delhi,India,Corporate,Inactive,2025-10-19
C1293,Amit Das,amitdas1292@example.com,8903843414,Mumbai,Maharashtra,India,SMB,Active,2025-10-20
C1294,Manoj Kumar,manojkumar1293@example.com,9921556068,Vijayawada,Andhra Pradesh,India,Wholesale,Inactive,2025-10-21
C1295,Sneha Joshi,snehajoshi1294@example.com,7205431815,Delhi,Delhi,India,Corporate,Active,2025-10-22
C1296,Kiran Reddy,kiranreddy1295@example.com,7178983756,Delhi,Delhi,India,SMB,Active,2025-10-23
C1297,Divya Naidu,divyanaidu1296@example.com,7163302599,Hyderabad,Telangana,India,Corporate,Active,2025-10-24
C1298,Vikram Joshi,vikramjoshi1297@example.com,,Pune,Maharashtra,India,Wholesale,Active,2025-10-25
C1299,Meera Nair,meeranair1298@example.com,9830536064,Mumbai,Maharashtra,India,SMB,Inactive,2025-10-26
C1300,Isha Reddy,ishareddy1299@example.com,7309599852,Chennai,Tamil Nadu,India,Wholesale,Active,2025-10-27
C1301,Nikhil Singh,nikhilsingh1300@example.com,7306045335,Kolkata,West Bengal,India,SMB,Active,2025-10-28
C1302,Rahul Reddy,rahulreddy1301@example.com,7452550114,Hyderabad,Telangana,India,Wholesale,Active,2025-10-29
C1303,Divya Naidu,divyanaidu1302@example.com,7052005527,Delhi,Delhi,India,Corporate,Active,2025-10-30
C1304,Isha Das,ishadas1303@example.com,7152775696,Delhi,Delhi,India,Corporate,Inactive,2025-10-31
C1305,Sneha Singh,snehasingh1304@example.com,9184331411,Ahmedabad,Gujarat,India,Wholesale,Active,2025-11-01
C1306,Kavya Naidu,kavyanaidu1305@example.com,8664708839,Mumbai,Maharashtra,India,Wholesale,Inactive,2025-11-02
C1307,Vikram Mishra,vikrammishra1306@example.com,8517203257,Mumbai,Maharashtra,India,Wholesale,Inactive,2025-11-03
C1308,Pooja Iyer,poojaiyer1307@example.com,8984047006,Ahmedabad,Gujarat,India,SMB,Active,2025-11-04
C1309,Vikram Mehta,vikrammehta1308@example.com,8273610605,Mumbai,Maharashtra,India,Corporate,Active,2025-11-05
C1310,Rahul Reddy,rahulreddy1309@example.com,8501963914,Delhi,Delhi,India,SMB,Active,2025-11-06
C1311,Suresh Das,sureshdas1310@example.com,9840565126,Vijayawada,Andhra Pradesh,India,Corporate,Active,2025-11-07
C1312,Swathi Nair,swathinair1311@example.com,,Bengaluru,Karnataka,India,Retail,Active,2025-11-08
C1313,Divya Naidu,divyanaidu1312@example.com,8524032050,Delhi,Delhi,India,SMB,Active,2025-11-09
C1314,Pooja Iyer,poojaiyer1313@example.com,7747793898,Hyderabad,Telangana,India,Corporate,Active,2025-11-10
C1315,Divya Kumar,divyakumar1314@example.com,8770088889,Pune,Maharashtra,India,Corporate,Active,2025-11-11
C1316,Ananya Verma,ananyaverma1315@example.com,7422606084,Ahmedabad,Gujarat,India,SMB,Active,2025-11-12
C1317,Meera Mishra,meeramishra1316@example.com,9360582916,Chennai,Tamil Nadu,India,SMB,Inactive,2025-11-13
C1318,Neha Iyer,nehaiyer1317@example.com,9835978589,Kolkata,West Bengal,India,Corporate,Active,2025-11-14
C1319,Kiran Sharma,kiransharma1318@example.com,7295119367,Chennai,Tamil Nadu,India,SMB,Active,2025-11-15
C1320,Priya Singh,priyasingh1319@example.com,8138365759,Delhi,Delhi,India,Wholesale,Active,2025-11-16
C1321,Rahul Rao,rahulrao1320@example.com,8822341257,Hyderabad,Telangana,India,SMB,Active,2025-11-17
C1322,Manoj Gupta,manojgupta1321@example.com,7089957925,Delhi,Delhi,India,SMB,Active,2025-11-18
C1323,Kavya Mishra,kavyamishra1322@example.com,7354840174,Pune,Maharashtra,India,SMB,Inactive,2025-11-19
C1324,Ravi Rao,ravirao1323@example.com,7352924639,Vijayawada,Andhra Pradesh,India,Corporate,Inactive,2025-11-20
C1325,Isha Kumar,ishakumar1324@example.com,9210437487,Kolkata,West Bengal,India,Wholesale,Active,2025-11-21
C1326,  vikram naidu  ,vikramnaidu1325@example.com,8268925662,Pune,Maharashtra,India,Retail,Active,2025-11-22
C1327,Amit Patel,amitpatel1326@example.com,7978575719,Ahmedabad,Gujarat,India,Retail,Inactive,2025-11-23
C1328,Sneha Rao,sneharao1327@example.com,9682909592,Ahmedabad,Gujarat,India,Wholesale,Active,2025-11-24
C1329,Manoj Mishra,manojmishra1328@example.com,8640418241,Delhi,Delhi,India,Wholesale,Active,2025-11-25
C1330,Divya Rao,divyarao1329@example.com,12345,Hyderabad,Telangana,India,Wholesale,Active,2025-11-26
C1331,Vikram Das,vikramdas1330@example.com,7883420081,Pune,Maharashtra,India,Corporate,Active,2025-11-27
C1332,Pooja Iyer,poojaiyer1331@example.com,7044786626,Noida,Uttar Pradesh,India,Retail,Active,2025-11-28
C1333,Manoj Verma,manojverma1332@example.com,7521350704,Hyderabad,Telangana,India,Wholesale,Active,2025-11-29
C1334,Arjun Mishra,arjunmishra1333@example.com,8096992547,Vijayawada,Andhra Pradesh,India,Corporate,Active,2025-11-30
C1335,Amit Sharma,amitsharma1334@example.com,9641460605,Ahmedabad,Gujarat,India,Retail,Active,2025-12-01
C1336,Isha Joshi,ishajoshi1335@example.com,8119755075,Delhi,Delhi,India,SMB,Active,2025-12-02
C1337,Neha Mishra,nehamishra1336@example.com,7297444968,Mumbai,Maharashtra,India,Corporate,Active,2025-12-03
C1338,Kiran Verma,kiranverma1337@example.com,9765547688,Ahmedabad,Gujarat,India,Retail,Active,2025-12-04
C1339,Ravi Reddy,ravireddy1338@example.com,,Kolkata,West Bengal,India,Corporate,Active,2025-12-05
C1340,Amit Joshi,amitjoshi1339@example.com,9054090870,Bengaluru,Karnataka,India,Retail,Inactive,2025-12-06
C1341,Rohan Naidu,rohannaidu1340@example.com,7180179133,Mumbai,Maharashtra,India,Retail,Active,2025-12-07
C1342,Ravi Rao,ravirao1341@example.com,8383905033,Delhi,Delhi,India,SMB,Active,2025-12-08
C1343,Ananya Iyer,ananyaiyer1342@example.com,7537874083,Noida,Uttar Pradesh,India,Corporate,Inactive,2025-12-09
C1344,Divya Mishra,divyamishra1343@example.com,8257661067,Mumbai,Maharashtra,India,Wholesale,Active,2025-12-10
C1345,  amit mishra  ,amitmishra1344@example.com,9037258074,Kolkata,West Bengal,India,SMB,Active,2025-12-11
C1346,Nikhil Singh,nikhilsingh1345@example.com,7489440001,Hyderabad,Telangana,India,SMB,Inactive,2025-12-12
C1347,Kavya Rao,kavyarao1346@example.com,9585061749,Noida,Uttar Pradesh,India,Retail,Inactive,2025-12-13
C1348,Suresh Joshi,sureshjoshi1347@example.com,9087420684,Ahmedabad,Gujarat,India,Wholesale,Active,2025-12-14
C1349,Rahul Patel,rahulpatel1348@example.com,9501486260,Noida,Uttar Pradesh,India,Corporate,Inactive,2025-12-15
C1350,Arjun Reddy,arjunreddy1349@example.com,9236682127,Pune,Maharashtra,India,Wholesale,Active,2025-12-16
C1351,  isha naidu  ,ishanaidu1350@example.com,9647846175,Kolkata,West Bengal,India,Wholesale,Active,2025-12-17
C1352,Swathi Nair,swathinair1351@example.com,9819554171,Mumbai,Maharashtra,India,Wholesale,Active,2025-12-18
C1353,Kiran Kumar,kirankumar1352@example.com,7672756961,Pune,Maharashtra,India,Wholesale,Active,2025-12-19
C1354,Meera Nair,meeranair1353@example.com,7550167050,Noida,Uttar Pradesh,India,Wholesale,Inactive,2025-12-20
C1355,Ravi Singh,ravisingh1354@example.com,7187843081,Pune,Maharashtra,India,Retail,Active,2025-12-21
C1356,Arjun Verma,arjunverma1355@example.com,8452847886,Chennai,Tamil Nadu,India,Retail,Active,2025-12-22
C1357,Suresh Joshi,sureshjoshi1356@example.com,7475916560,Kolkata,West Bengal,India,SMB,Active,2025-12-23
C1358,Pooja Gupta,poojagupta1357@example.com,9570673553,Vijayawada,Andhra Pradesh,India,Retail,Active,2025-12-24
C1359,Ananya Joshi,ananyajoshi1358@example.com,7964716726,Hyderabad,Telangana,India,SMB,Inactive,2025-12-25
C1360,Neha Iyer,nehaiyer1359@example.com,7408072136,Noida,Uttar Pradesh,India,SMB,Active,2025-12-26
C1361,Sneha Iyer,snehaiyer1360@example.com,,Kolkata,West Bengal,India,Corporate,Inactive,2025-12-27
C1362,Neha Iyer,nehaiyer1361@example.com,8614877159,Vijayawada,Andhra Pradesh,India,Wholesale,Active,2025-12-28
C1363,Swathi Joshi,swathijoshi1362@example.com,8855756090,Vijayawada,Andhra Pradesh,India,Retail,Active,2025-12-29
C1364,Rahul Naidu,rahulnaidu1363@example.com,9362626893,Delhi,Delhi,India,Corporate,Active,2025-12-30
C1365,Sneha Das,snehadas1364@example.com,8887230075,Pune,Maharashtra,India,Retail,Active,2025-12-31
C1366,Rohan Naidu,rohannaidu1365@example.com,8669251065,Vijayawada,Andhra Pradesh,India,SMB,Active,2026-01-01
C1367,Ravi Singh,ravisingh1366@example.com,9632555480,Chennai,Tamil Nadu,India,Retail,Active,2026-01-02
C1368,Isha Mishra,ishamishra1367@example.com,7703016561,Kolkata,West Bengal,India,Wholesale,Active,2026-01-03
C1369,Kavya Mishra,kavyamishra1368@example.com,8175924723,Bengaluru,Karnataka,India,SMB,Active,2026-01-04
C1370,Amit Mehta,amitmehta1369@example.com,8033767325,Bengaluru,Karnataka,India,SMB,Active,2026-01-05
C1371,Arjun Mishra,arjunmishra1370@example.com,7521844436,Noida,Uttar Pradesh,India,Corporate,Active,2026-01-06
C1372,Ananya Sharma,ananyasharma1371@example.com,9903321771,Ahmedabad,Gujarat,India,Wholesale,Active,2026-01-07
C1373,Manoj Singh,manojsingh1372@example.com,7848129311,Pune,Maharashtra,India,SMB,Inactive,2026-01-08
C1374,Nikhil Naidu,nikhilnaidu1373@example.com,9130509234,Ahmedabad,Gujarat,India,Wholesale,Active,2026-01-09
C1375,Priya Iyer,priyaiyer1374@example.com,7054610032,Vijayawada,Andhra Pradesh,India,Retail,Inactive,2026-01-10
C1376,Swathi Das,swathidas1375@example.com,9773736311,Kolkata,West Bengal,India,Wholesale,Active,2026-01-11
C1377,Amit Singh,amitsingh1376@example.com,8227960290,Noida,Uttar Pradesh,India,SMB,Inactive,2026-01-12
C1378,Ravi Rao,ravirao1377@example.com,9883876985,Mumbai,Maharashtra,India,Corporate,Active,2026-01-13
C1379,Ravi Sharma,ravisharma1378@example.com,8361171677,Vijayawada,Andhra Pradesh,India,SMB,Active,2026-01-14
C1380,Nikhil Kumar,nikhilkumar1379@example.com,8109955339,Pune,Maharashtra,India,Wholesale,Active,2026-01-15
C1381,Suresh Singh,sureshsingh1380@example.com,9336533422,Bengaluru,Karnataka,India,Wholesale,Inactive,2026-01-16
C1382,Rohan Mishra,rohanmishra1381@example.com,8083366929,Delhi,Delhi,India,SMB,Active,2026-01-17
C1383,Ravi Sharma,ravisharma1382@example.com,,Kolkata,West Bengal,India,Wholesale,Active,2026-01-18
C1384,Kiran Reddy,kiranreddy1383@example.com,7949459965,Hyderabad,Telangana,India,Retail,Active,2026-01-19
C1385,Ravi Singh,ravisingh1384@example.com,8978002068,Ahmedabad,Gujarat,India,SMB,Inactive,2026-01-20
C1386,Kavya Verma,kavyaverma1385@example.com,9395789549,Noida,Uttar Pradesh,India,Corporate,Inactive,2026-01-21
C1387,Ananya Joshi,ananyajoshi1386@example.com,7775647894,Ahmedabad,Gujarat,India,SMB,Inactive,2026-01-22
C1388,Rohan Singh,rohansingh1387@example.com,9818193643,Kolkata,West Bengal,India,Retail,Active,2026-01-23
C1389,Rahul Rao,rahulrao1388@example.com,7231319263,Ahmedabad,Gujarat,India,Retail,Inactive,2026-01-24
C1390,Arjun Singh,arjunsingh1389@example.com,7762050762,Kolkata,West Bengal,India,Retail,Active,2026-01-25
C1391,Rahul Singh,rahulsingh1390@example.com,,Ahmedabad,Gujarat,India,Retail,Active,2026-01-26
C1392,Rahul Iyer,rahuliyer1391@example.com,9340872789,Chennai,Tamil Nadu,India,Retail,Inactive,2026-01-27
C1393,  pooja reddy  ,poojareddy1392@example.com,8156769112,Mumbai,Maharashtra,India,Corporate,Active,2026-01-28
C1394,Rohan Singh,rohansingh1393@example.com,9317376347,Vijayawada,Andhra Pradesh,India,Wholesale,Active,2026-01-29
C1395,Meera Naidu,meeranaidu1394@example.com,7185429788,Vijayawada,Andhra Pradesh,India,Retail,Active,2026-01-30
C1396,Meera Kumar,meerakumar1395@example.com,7707874257,Pune,Maharashtra,India,Retail,Active,2026-01-31
C1397,Manoj Mishra,manojmishra1396@example.com,7463614721,Hyderabad,Telangana,India,SMB,Active,2026-02-01
C1398,Amit Patel,amitpatel1397@example.com,7565770780,Hyderabad,Telangana,India,Corporate,Active,2026-02-02
C1399,Ravi Kumar,ravikumar1398@example.com,9943332564,Pune,Maharashtra,India,Corporate,Active,2026-02-03
C1400,Neha Sharma,,7394582451,Delhi,Delhi,India,Wholesale,Active,2026-02-04
C1401,  neha verma  ,nehaverma1400@example.com,7917024350,Vijayawada,Andhra Pradesh,India,Corporate,Active,2026-02-05
C1402,Priya Rao,priyarao1401@example.com,9097636814,Delhi,Delhi,India,SMB,Inactive,2026-02-06
C1403,Arjun Das,arjundas1402@example.com,9172620786,Kolkata,West Bengal,India,SMB,Active,2026-02-07
C1404,Swathi Joshi,swathijoshi1403@example.com,7647148950,kolkata,West Bengal,India,Wholesale,Active,2026-02-08
C1405,Ravi Rao,ravirao1404@example.com,8470526507,Bengaluru,Karnataka,India,SMB,Inactive,2026-02-09
C1406,  divya singh  ,divyasingh1405@example.com,8775610133,Ahmedabad,Gujarat,India,Retail,Inactive,2026-02-10
C1407,Rohan Nair,rohannair1406@example.com,9328891050,hyderabad,Telangana,India,Retail,Active,2026-02-11
C1408,Nikhil Verma,nikhilverma1407@example.com,9535524028,Bengaluru,Karnataka,India,SMB,Active,2026-02-12
C1409,Nikhil Singh,nikhilsingh1408@example.com,9183391927,Mumbai,Maharashtra,India,Wholesale,Active,2026-02-13
C1410,Meera Sharma,meerasharma1409@example.com,9628264450,Pune,Maharashtra,India,Corporate,Active,2026-02-14
C1411,Suresh Reddy,sureshreddy1410@example.com,8277960894,Pune,Maharashtra,India,Wholesale,Active,2026-02-15
C1412,Vikram Rao,vikramrao1411@example.com,7454968949,Kolkata,West Bengal,India,Corporate,Active,2026-02-16
C1413,Priya Rao,priyarao1412@example.com,9426750994,Vijayawada,Andhra Pradesh,India,SMB,Inactive,2026-02-17
C1414,Swathi Sharma,swathisharma1413@example.com,7650985494,Delhi,Delhi,India,SMB,Inactive,2026-02-18
C1415,Swathi Mehta,swathimehta1414@example.com,9958739868,Hyderabad,Telangana,India,Retail,Inactive,2026-02-19
C1416,Nikhil Das,nikhildas1415@example.com,7402682909,Bengaluru,Karnataka,India,Corporate,Active,2026-02-20
C1417,Manoj Nair,manojnair1416@example.com,9478938219,Delhi,Delhi,India,Wholesale,Active,2026-02-21
C1418,Priya Patel,priyapatel1417@example.com,9732850542,Bengaluru,Karnataka,India,SMB,Inactive,2026-02-22
C1419,Ananya Kumar,,8863159012,ahmedabad,Gujarat,India,Wholesale,Active,2026-02-23
C1420,  nikhil joshi  ,nikhiljoshi1419@example.com,7687502446,Mumbai,Maharashtra,India,Retail,Active,2026-02-24
C1421,Pooja Reddy,,7690837639,Mumbai,Maharashtra,India,Corporate,Active,2026-02-25
C1422,Rohan Singh,rohansingh1421@example.com,8982374249,Delhi,Delhi,India,Corporate,Active,2026-02-26
C1423,Sneha Iyer,snehaiyer1422@example.com,9396773561,Delhi,Delhi,India,SMB,Active,2026-02-27
C1424,Rohan Iyer,rohaniyer1423@example.com,7040078991,Delhi,Delhi,India,Corporate,Inactive,2026-02-28
C1425,Rohan Joshi,rohanjoshi1424@example.com,8059477632,Bengaluru,Karnataka,India,SMB,Active,2026-03-01
C1426,Isha Gupta,ishagupta1425@example.com,8193580419,Ahmedabad,Gujarat,India,Retail,Inactive,2026-03-02
C1427,Rahul Sharma,rahulsharma1426@example.com,7425966695,Chennai,Tamil Nadu,India,Corporate,Inactive,2026-03-03
C1428,Ananya Singh,ananyasingh1427@example.com,7833025506,Delhi,Delhi,India,SMB,Active,2026-03-04
C1429,Priya Mishra,priyamishra1428@example.com,8724404959,Vijayawada,Andhra Pradesh,India,Wholesale,Inactive,2026-03-05
C1430,Suresh Das,sureshdas1429@example.com,9824200033,Hyderabad,Telangana,India,SMB,Active,2026-03-06
C1431,Kavya Das,kavyadas1430@example.com,7876326378,Hyderabad,Telangana,India,Corporate,Active,2026-03-07
C1432,Manoj Nair,manojnair1431@example.com,8335429592,Bengaluru,Karnataka,India,Retail,Inactive,2026-03-08
C1433,Kavya Nair,kavyanair1432@example.com,9384071689,Delhi,Delhi,India,Corporate,Active,2026-03-09
C1434,Suresh Rao,sureshrao1433@example.com,9645637350,Kolkata,West Bengal,India,Corporate,Active,2026-03-10
C1435,Kavya Gupta,kavyagupta1434@example.com,9641311450,Pune,Maharashtra,India,SMB,Active,2026-03-11
C1436,Sneha Gupta,snehagupta1435@example.com,7807560090,Chennai,Tamil Nadu,India,Wholesale,Active,2026-03-12
C1437,Sneha Gupta,snehagupta1436@example.com,9954439745,Vijayawada,Andhra Pradesh,India,Corporate,Active,2026-03-13
C1438,Arjun Reddy,arjunreddy1437@example.com,8526365096,Ahmedabad,Gujarat,India,Wholesale,Active,2026-03-14
C1439,Swathi Mishra,swathimishra1438@example.com,8611729007,Kolkata,West Bengal,India,SMB,Active,2026-03-15
C1440,Manoj Reddy,manojreddy1439@example.com,9313680264,Mumbai,Maharashtra,India,Wholesale,Active,2026-03-16
C1441,Rahul Sharma,rahulsharma1440@example.com,9380384755,Kolkata,West Bengal,India,SMB,Active,2026-03-17
C1442,Pooja Mishra,poojamishra1441@example.com,9251246499,Bengaluru,Karnataka,India,Retail,Active,2026-03-18
C1443,Ananya Kumar,ananyakumar1442@example.com,7022461013,Chennai,Tamil Nadu,India,Wholesale,Active,2026-03-19
C1444,Rahul Naidu,rahulnaidu1443@example.com,7151661109,Noida,Uttar Pradesh,India,Wholesale,Active,2026-03-20
C1445,Divya Iyer,divyaiyer1444@example.com,7047380429,Noida,Uttar Pradesh,India,Retail,Active,2026-03-21
C1446,Meera Sharma,meerasharma1445@example.com,7869647373,Delhi,Delhi,India,Wholesale,Inactive,2026-03-22
C1447,Rohan Mehta,rohanmehta1446@example.com,8580293496,Delhi,Delhi,India,Retail,Active,2026-03-23
C1448,Amit Das,amitdas1447@example.com,9913614867,Bengaluru,Karnataka,India,Corporate,Active,2026-03-24
C1449,Kiran Iyer,kiraniyer1448@example.com,8404160586,Ahmedabad,Gujarat,India,SMB,Inactive,2026-03-25
C1450,Nikhil Naidu,nikhilnaidu1449@example.com,7639469298,Delhi,Delhi,India,Retail,Active,2026-03-26
C1451,Nikhil Gupta,nikhilgupta1450@example.com,8312560118,Pune,Maharashtra,India,Wholesale,Active,2026-03-27
C1452,Suresh Nair,sureshnair1451@example.com,9020004933,Chennai,Tamil Nadu,India,Retail,Active,2026-03-28
C1453,Kavya Mishra,kavyamishra1452@example.com,9156289234,Bengaluru,Karnataka,India,Wholesale,Inactive,2026-03-29
C1454,Rohan Iyer,rohaniyer1453@example.com,7535642809,Hyderabad,Telangana,India,Corporate,Active,2026-03-30
C1455,Sneha Kumar,snehakumar1454@example.com,8581877379,Mumbai,Maharashtra,India,Retail,Active,2026-03-31
C1456,Neha Kumar,nehakumar1455@example.com,8655176814,Bengaluru,Karnataka,India,Corporate,Inactive,2026-04-01
C1457,Arjun Mishra,arjunmishra1456@example.com,8926767996,Bengaluru,Karnataka,India,SMB,Inactive,2026-04-02
C1458,  isha nair  ,ishanair1457@example.com,9763232387,Noida,Uttar Pradesh,India,Wholesale,Active,2026-04-03
C1459,Nikhil Nair,nikhilnair1458@example.com,7932905973,Vijayawada,Andhra Pradesh,India,Wholesale,Inactive,2026-04-04
C1460,Meera Iyer,meeraiyer1459@example.com,9547106018,Ahmedabad,Gujarat,India,Corporate,Active,2026-04-05
C1461,Meera Gupta,meeragupta1460@example.com,7591944857,Vijayawada,Andhra Pradesh,India,SMB,Active,2026-04-06
C1462,Priya Mishra,priyamishra1461@example.com,8681590052,Pune,Maharashtra,India,Retail,Inactive,2026-04-07
C1463,Meera Das,meeradas1462@example.com,9847743717,Hyderabad,Telangana,India,Retail,Active,2026-04-08
C1464,Manoj Verma,manojverma1463@example.com,8772197332,Noida,Uttar Pradesh,India,Wholesale,Active,2026-04-09
C1465,Arjun Nair,arjunnair1464@example.com,7008074037,Hyderabad,Telangana,India,Corporate,Active,2026-04-10
C1466,Meera Das,meeradas1465@example.com,9987657191,Pune,Maharashtra,India,Corporate,Active,2026-04-11
